source,content,tag
204,hata,1
204,##y,2
204,##de,0
204,##pr,0
204,##em,0
204,o,0
204,##hal,0
204,seferber,0
204,##lik,0
204,elbis,1
204,##tan,2
204,hata,1
204,##yy,0
204,##ardı,0
204,##m,0
204,##bek,0
204,##liyor,0
204,af,0
204,##ad,0
204,pr,0
204,##ay,0
204,##for,0
204,##tur,0
204,##key,0
204,[SEP],0
205,[CLS],1
205,esen,3
205,##tepe,4
205,mahallesi,4
205,34,4
205,sokak,4
205,hata,1
205,##y,2
205,cih,5
205,##an,6
205,çetin,6
205,ve,0
205,ailesinden,0
205,haber,0
205,alına,0
205,##mıyoruz,0
205,yakında,0
205,olan,0
205,tanıyan,0
205,varsa,0
205,lütfen,0
205,iletişim,0
205,90,0
205,54,0
205,##1,0
205,330,4
205,63,0
205,29,0
205,lütfen,0
205,yardımcı,0
205,olun,0
205,siv,1
205,##as,2
205,turk,3
205,##ey,4
205,malat,1
205,##ya,2
205,kahraman,1
205,##maraş,2
205,hata,1
205,##y,2
205,deprem,0
205,af,1
205,##ad,2
205,[SEP],0
206,[CLS],0
206,ali,3
206,taşı,4
206,mahallesi,4
206,mer,4
206,##ve,4
206,sitesi,4
206,adı,4
206,##yaman,2
206,##mer,0
206,##ke,4
206,##z,0
206,mimar,4
206,##sin,4
206,##an,4
206,kültür,4
206,parkı,4
206,karşı,0
206,##sı,0
206,adı,1
206,##yaman,2
206,merkez,0
206,deprem,0
206,af,0
206,##ad,0
206,turk,0
206,##ey,0
206,acil,0
206,##dest,0
206,##ek,0
206,ailem,0
206,akraba,0
206,##larım,0
206,haber,0
206,yok,0
206,hiçbiri,0
206,##nde,0
206,##n,0
206,ve,0
206,hiçbir,0
206,çalışma,0
206,yok,0
206,adı,1
206,##yaman,2
206,yardım,0
206,istiyoruz,0
206,adı,1
206,##yaman,2
206,yardım,0
206,adı,1
206,##yaman,2
206,##aya,0
206,##rd,0
206,##ım,0
206,##edin,0
206,[SEP],0
207,[CLS],0
207,elit,3
207,##aş,4
207,mah,4
207,12,4
207,##9,4
207,sokak,4
207,ş,4
207,##afak,4
207,apartman,4
207,##ı,4
207,adı,1
207,##yaman,2
207,merkez,0
207,aks,5
207,##oy,6
207,ailesi,0
207,lütfen,0
207,yardım,0
207,edin,0
207,ekip,0
207,yok,0
207,diyorlar,0
207,deprem,0
207,turk,0
207,##ey,0
207,o,0
207,##hal,0
207,enkaz,0
207,##altında,0
207,##yım,0
207,seferber,0
207,##lik,0
207,elbis,3
207,##tan,4
207,hata,1
207,##yy,0
207,##ardı,0
207,##m,0
207,##bek,0
207,##liyor,0
207,af,0
207,##ad,0
207,oğ,5
207,##uz,6
207,##han,6
207,##ug,6
207,##ür,6
207,adı,1
207,##yaman,2
207,[SEP],0
208,[CLS],1
208,ah,3
208,##bap,2
208,kızıl,3
208,##ay,4
208,deprem,4
208,##da,4
208,##ire,4
208,##si,4
208,af,0
208,##ad,0
208,##başkan,2
208,##lık,2
208,elbis,3
208,##tan,4
208,iğ,3
208,##de,4
208,köyünde,4
208,durum,0
208,çok,0
208,ciddi,0
208,acil,0
208,desteğ,0
208,##e,0
208,ihtiyaç,0
208,var,0
208,arabalar,0
208,##da,0
208,ısınma,0
208,##ya,0
208,çalışanlar,0
208,maz,0
208,##ot,0
208,problemi,0
208,yaşamak,0
208,##ta,0
208,battan,0
208,##iyeler,0
208,yetersiz,0
208,seferber,0
208,##lik,0
208,acil,0
208,enkaz,0
208,af,1
208,##ad,2
208,deprem,0
208,##old,0
208,##u,0
208,e,0
208,##arth,0
208,##qu,0
208,##ake,0
208,[SEP],0
209,[CLS],0
209,j,0
209,##km,0
209,##enta,0
209,##lı,2
209,##ty,2
209,af,0
209,##ad,0
209,##başkan,0
209,##lık,0
209,deprem,0
209,##da,0
209,##ire,0
209,##si,0
209,eski,3
209,##saray,4
209,mahallesi,4
209,hüs,4
209,##eyin,4
209,rah,4
209,##mi,4
209,gür,4
209,##pınar,4
209,cadde,4
209,##si,4
209,orman,0
209,binası,0
209,arkası,0
209,saray,3
209,apartman,4
209,##ı,4
209,adı,1
209,##yaman,2
209,merkez,0
209,arkadaşım,0
209,saatler,0
209,##dir,0
209,ailesiyle,0
209,birlikte,0
209,enkaz,0
209,altında,0
209,destek,0
209,olun,0
209,lütfen,0
209,ismi,0
209,can,5
209,##su,6
209,cem,5
209,##re,6
209,ada,6
209,##k,6
209,deprem,1
209,turk,0
209,##ey,4
209,af,0
209,##ad,2
209,[SEP],0
210,[CLS],0
210,lütfen,0
210,çok,0
210,acil,0
210,yardım,0
210,bekliyoruz,0
210,gazi,3
210,mah,4
210,##şe,4
210,##hi,4
210,##t,4
210,murat,3
210,nur,4
210,##aydın,4
210,cad,4
210,##naz,4
210,##ar,4
210,ap,4
210,##t,4
210,kat,4
210,hata,1
210,##y,2
210,turk,3
210,##ey,4
210,is,3
210,##kender,4
210,##un,4
210,ant,3
210,##ak,4
210,##ya,4
210,enkaz,0
210,##altında,0
210,##yım,0
210,af,0
210,##ad,0
210,um,0
210,##ke,0
210,##hat,0
210,##ay,0
210,um,0
210,##ke,0
210,yardım,0
210,##elin,0
210,ah,5
210,##bap,6
210,##hat,0
210,##ay,0
210,deprem,0
210,ah,0
210,##bap,0
210,[SEP],0
211,[CLS],1
211,on,3
211,##iki,4
211,##şu,4
211,##bat,4
211,karam,4
211,##anlı,4
211,mah,4
211,dr,4
211,sad,4
211,##ullah,4
211,cad,4
211,ç,4
211,##uh,4
211,##adar,4
211,sitesi,4
211,b,0
211,kahraman,1
211,##maraş,2
211,eda,5
211,bayrak,6
211,dün,0
211,gecede,0
211,##n,0
211,beri,0
211,haber,0
211,ala,0
211,##mıyoruz,0
211,bilgi,0
211,alan,0
211,dön,0
211,##sün,0
211,lütfen,0
211,acil,0
211,turk,3
211,##ey,4
211,deprem,0
211,mar,1
211,##aş,2
211,af,1
211,##ad,2
211,af,1
211,##ad,2
211,##başkan,2
211,##lık,2
211,hal,3
211,##ükle,4
211,##vent,4
211,sonda,3
211,##ki,4
211,##ka,4
211,##de,4
211,##pr,4
211,##em,4
211,[SEP],0
212,[CLS],0
212,ismi,0
212,hastası,0
212,bebeğin,0
212,cihazın,0
212,##ın,0
212,şarj,0
212,##ı,0
212,bitmek,0
212,üzere,0
212,##ym,0
212,##iş,0
212,çok,0
212,acil,0
212,hemen,0
212,yaya,0
212,##lım,0
212,aşırı,0
212,açıl,0
212,##sef,0
212,##er,0
212,##ber,0
212,##lik,0
212,acil,0
212,aç,0
212,##ilya,0
212,##rd,0
212,##ım,0
212,deprem,0
212,e,0
212,##arth,0
212,##qu,0
212,##ake,0
212,enkaz,0
212,##altında,0
212,##yım,0
212,hata,1
212,##ya,2
212,##fa,2
212,##d,2
212,deprem,3
212,##da,4
212,##ire,4
212,##si,4
212,[SEP],0
213,[CLS],0
213,sur,3
213,##iye,4
213,##de,4
213,hamile,0
213,bir,0
213,kadın,0
213,enkaz,0
213,##ın,0
213,altında,0
213,doğum,0
213,yapıyor,0
213,çocuğu,0
213,kurtul,0
213,##uyor,0
213,ama,0
213,annesini,0
213,kurtara,0
213,##mıyorlar,0
213,rab,0
213,##bi,0
213,##m,0
213,yardım,0
213,et,0
213,hata,1
213,##y,2
213,##de,0
213,##pr,0
213,##emi,4
213,turk,4
213,##ey,4
213,akut,0
213,fat,4
213,##iha,4
213,##l,4
213,##tay,4
213,##lı,4
213,devlet,0
213,##mil,0
213,##lete,0
213,##le,0
213,##le,0
213,seferber,0
213,##lik,0
213,o,0
213,##hal,0
213,ah,0
213,##bap,0
213,fat,5
213,##ma,6
213,şah,6
213,##in,6
213,sonda,0
213,##ki,0
213,##ka,0
213,##de,0
213,##pr,0
213,##em,0
213,enkaz,0
213,##altında,0
213,##yım,0
213,[SEP],0
214,[CLS],0
214,arkadaşım,0
214,kahraman,1
214,##maraş,2
214,da,2
214,gıda,0
214,ve,0
214,kıyafetler,0
214,##e,0
214,ihtiyaç,0
214,olduğunu,0
214,söyledi,0
214,yarın,0
214,ve,0
214,sonrası,0
214,##na,0
214,yetecek,0
214,yiyecekler,0
214,##i,0
214,kalmamış,0
214,istasyon,3
214,mahallesi,4
214,aydan,4
214,sokak,4
214,no,4
214,##2,4
214,kahraman,1
214,##mara,2
214,##st,2
214,##ürk,2
214,##oğlu,4
214,acil,0
214,deprem,0
214,aç,0
214,##ilya,0
214,##rd,0
214,##ım,0
214,af,0
214,##ad,0
214,kahraman,1
214,##maraş,2
214,turk,1
214,##ey,4
214,turk,0
214,##eye,0
214,##arth,0
214,##qu,0
214,##ake,0
214,[SEP],0
215,[CLS],0
215,hata,1
215,##y,2
215,ve,0
215,mar,3
215,##aşa,4
215,acil,0
215,yardım,0
215,gerekiyor,0
215,ekipleri,0
215,##n,0
215,yetiş,0
215,##emediği,0
215,bir,0
215,çok,0
215,bina,0
215,varmış,0
215,en,0
215,kısa,0
215,zamanda,0
215,ulaşma,0
215,##nı,0
215,##zı,0
215,temenni,0
215,ediyoruz,0
215,hata,1
215,##y,2
215,hata,1
215,##y,2
215,##de,0
215,##pr,0
215,##emi,0
215,is,3
215,##kender,4
215,##un,4
215,nur,3
215,##dağı,4
215,enkaz,0
215,yardım,0
215,enkaz,0
215,##altında,0
215,##yım,0
215,hata,1
215,##ya,2
215,##fa,2
215,##d,2
215,turk,3
215,##ey,4
215,hal,3
215,##ükle,4
215,##vent,0
215,ah,0
215,##bap,0
215,ah,0
215,##bap,0
215,_,0
215,istanbul,1
215,haydi,0
215,_,0
215,ah,0
215,##bap,0
215,istanbul,1
215,##afa,0
215,##d,2
215,[SEP],0
216,[CLS],0
216,acil,0
216,arkadaşımız,0
216,özlem,5
216,kaya,6
216,##di,6
216,##bin,6
216,##e,6
216,ulaş,0
216,##amıyoruz,0
216,enkaz,0
216,##da,0
216,olduğu,0
216,söyleniyor,0
216,acil,0
216,paylaşım,0
216,dede,3
216,##ler,4
216,mahallesi,4
216,dede,4
216,##ler,4
216,küme,4
216,evleri,4
216,no,4
216,##27,4
216,##3,4
216,kahraman,1
216,##maraş,2
216,türk,3
216,##oğlu,4
216,enkaz,0
216,##altında,0
216,##yım,0
216,e,0
216,##arth,0
216,##qu,0
216,##ake,0
216,hata,1
216,##y,2
216,is,3
216,##kender,4
216,##un,4
216,af,1
216,##ad,2
216,hata,1
216,##ya,2
216,##fa,1
216,##d,2
216,deprem,0
216,enkaz,0
216,kahraman,1
216,##maraş,2
216,seferber,0
216,##lik,4
216,türkiye,1
216,[SEP],0
217,[CLS],6
217,ant,3
217,##ak,4
217,##ya,4
217,akadem,4
217,##i,4
217,hastanesi,4
217,karşı,4
217,##sı,4
217,bulut,3
217,apartman,4
217,##ı,4
217,sal,5
217,##im,6
217,can,6
217,##sü,6
217,##eg,6
217,##e,6
217,##5,6
217,##aylı,6
217,##k,6
217,10,0
217,saat,0
217,##tir,0
217,ulaş,0
217,##amıyoruz,0
217,hata,1
217,##y,2
217,turk,3
217,##ey,4
217,hata,1
217,##y,2
217,##de,0
217,##pr,0
217,##emi,0
217,af,0
217,##ad,0
217,hal,0
217,##ükle,0
217,##vent,0
217,##acı,0
217,##l,4
217,nur,3
217,##dağı,4
217,enkaz,0
217,enkaz,0
217,##altında,0
217,##yım,0
217,e,0
217,##arth,0
217,##qu,0
217,##ake,0
217,hata,1
217,##ya,2
217,##fa,1
217,##d,2
217,yardım,0
217,[SEP],0
218,[CLS],1
218,tra,3
218,##b,4
218,##zon,4
218,cadde,4
218,##si,4
218,kahraman,1
218,##maraş,2
218,asker,0
218,yok,0
218,yemek,0
218,yok,0
218,kimse,0
218,yok,0
218,acil,0
218,yardım,0
218,lazım,0
218,lütfen,0
218,paylaş,0
218,##alım,0
218,arkadaşlar,0
218,yardım,0
218,lazım,0
218,turk,0
218,##ey,0
218,kahraman,1
218,##maraş,2
218,af,1
218,##ad,2
218,af,2
218,##ad,2
218,##km,2
218,##ara,2
218,##ş,2
218,af,1
218,##ad,2
218,##ka,1
218,##h,2
218,##raman,2
218,##maraş,2
218,af,1
218,##ad,2
218,##km,2
218,##ara,2
218,##ş,2
218,af,1
218,##ad,2
218,##türk,3
218,##iye,4
218,[SEP],0
219,[CLS],1
219,arkadaşımız,0
219,sam,5
219,##et,6
219,c,6
219,##ey,6
219,##han,6
219,elbis,3
219,##tan,4
219,ilçesi,0
219,ca,3
219,##to,4
219,##ma,4
219,mahallesi,4
219,tel,0
219,##0,0
219,##55,0
219,##3,4
219,197,4
219,46,4
219,16,0
219,enkaz,0
219,##altında,0
219,##yım,0
219,turk,0
219,##ey,0
219,seferber,0
219,##lik,0
219,yardım,0
219,af,0
219,##ad,0
219,[SEP],0
220,[CLS],0
220,gazi,1
220,##antep,2
220,te,0
220,ak,3
220,##kent,4
220,cami,4
220,##i,4
220,şan,4
220,##tiy,4
220,##esi,4
220,abd,4
220,##ur,4
220,##rahman,4
220,şirin,4
220,inşaat,4
220,kamp,4
220,alanını,0
220,deprem,0
220,##ze,0
220,##deler,0
220,##e,0
220,açtı,0
220,örnek,0
220,olsun,0
220,gıda,0
220,bez,0
220,süt,0
220,yardımı,0
220,bekliyor,0
220,##lar,0
220,600,0
220,kişiden,0
220,fazla,0
220,deprem,0
220,turk,0
220,##ey,0
220,yardım,0
220,gazi,1
220,##antep,2
220,##de,0
220,##pr,0
220,##emi,0
220,o,0
220,##hal,0
220,af,0
220,##ad,0
220,pr,0
220,##ay,0
220,##for,0
220,##tur,0
220,##key,0
220,sonda,0
220,##ki,4
220,##ka,0
220,##de,0
220,##pr,0
220,##em,0
220,[SEP],0
221,[CLS],0
221,saz,3
221,##ibe,4
221,##y,4
221,mahallesi,4
221,genel,0
221,gıda,0
221,on,3
221,##iki,4
221,##şu,4
221,##bat,4
221,kahraman,1
221,##maraş,2
221,enkaz,0
221,altında,0
221,birçok,0
221,kaza,0
221,##ze,0
221,##de,0
221,var,0
221,çocuklar,0
221,var,0
221,daha,0
221,yardım,0
221,falan,0
221,edilmemiş,0
221,ulaş,0
221,##ıla,0
221,##mıyor,0
221,lütfen,0
221,yardım,0
221,edin,0
221,turk,1
221,##ey,0
221,kahraman,1
221,##maraş,2
221,on,3
221,##iki,4
221,##şu,4
221,##bat,4
221,oğ,5
221,##uz,6
221,##han,6
221,##ug,6
221,##ür,6
221,hal,5
221,##ükle,6
221,##vent,6
221,##acı,4
221,##l,6
221,kızıl,6
221,##ay,6
221,enkaz,0
221,yardım,0
221,af,0
221,##ad,0
221,[SEP],0
222,[CLS],0
222,adı,1
222,##yaman,2
222,##göl,3
222,##başı,4
222,ilçesinde,0
222,32,0
222,33,0
222,yaşlarında,0
222,ismi,0
222,ün,5
222,##al,6
222,cent,6
222,##osun,6
222,tanıyan,0
222,durumu,0
222,bilen,0
222,var,0
222,mı,0
222,adresini,0
222,bilmiyorum,0
222,göl,3
222,##başı,4
222,deprem,0
222,o,0
222,##hal,0
222,pr,0
222,##ay,0
222,##for,0
222,##tur,0
222,##key,0
222,af,0
222,##ad,0
222,enkaz,0
222,##altında,0
222,##yım,0
222,adı,1
222,##yaman,2
222,adı,1
222,##yaman,2
222,##de,0
222,##pr,0
222,##em,0
222,adı,1
222,##yaman,2
222,##afa,0
222,##d,2
222,adı,1
222,##yaman,2
222,##aya,0
222,##rd,0
222,##ım,0
222,af,0
222,##ad,0
222,turk,0
222,##ey,0
222,adı,1
222,##yaman,2
222,##mer,0
222,##ke,4
222,##z,4
222,[SEP],0
223,[CLS],1
223,gündüz,3
223,cadde,4
223,##si,4
223,bos,4
223,##tan,4
223,sokak,4
223,yeşil,4
223,##yurt,4
223,1,4
223,apartman,4
223,##ı,4
223,ant,4
223,##ak,4
223,##yah,4
223,##atay,4
223,ş,5
223,##afak,6
223,kut,6
223,##ay,6
223,ve,0
223,ailesi,0
223,göç,0
223,##ük,0
223,altında,0
223,haber,0
223,alına,0
223,##mıyor,0
223,nur,3
223,##dağı,4
223,e,4
223,##arth,4
223,##qu,4
223,##ake,4
223,deprem,0
223,enkaz,0
223,hata,1
223,##y,2
223,hata,1
223,##ya,2
223,##fa,1
223,##d,2
223,hata,1
223,##yy,2
223,##ardı,0
223,##m,0
223,##bek,0
223,##liyor,0
223,seferber,0
223,##lik,4
223,turk,3
223,##ey,4
223,[SEP],0
224,[CLS],1
224,arkadaşım,0
224,ailesine,0
224,ulaş,0
224,##amıyor,0
224,ant,3
224,##ak,4
224,##ya,4
224,büyük,4
224,##dal,4
224,##yan,4
224,mahallesi,4
224,merkez,4
224,cadde,4
224,##si,4
224,e,4
224,##5,4
224,karayolu,4
224,üzeri,4
224,no,4
224,175,4
224,yardım,0
224,##elin,0
224,enkaz,0
224,o,0
224,##hal,0
224,nur,3
224,##dağı,4
224,e,0
224,##arth,0
224,##qu,0
224,##ake,0
224,yardım,0
224,hata,1
224,##ya,2
224,##fa,1
224,##d,2
224,deprem,0
224,diyar,1
224,##bak,2
224,##ır,2
224,##de,0
224,##pr,0
224,##em,0
224,enkaz,0
224,##altında,0
224,##yım,0
224,hata,1
224,##y,2
224,##de,0
224,##pr,0
224,##emi,0
224,is,3
224,##kender,4
224,##un,4
224,malat,1
224,##ya,2
224,[SEP],0
225,[CLS],0
225,allah,0
225,rızası,0
225,için,0
225,arkadaşımız,0
225,4,0
225,çocuğu,0
225,ile,0
225,beraber,0
225,hala,0
225,enkaz,0
225,altında,0
225,##lar,0
225,lütfen,0
225,yardım,0
225,edin,0
225,adres,0
225,eki,3
225,##n,4
225,##ci,4
225,mahallesi,4
225,güneş,4
225,cd,4
225,31,4
225,##18,4
225,##0,4
225,ant,4
225,##ak,4
225,##yah,4
225,##atay,4
225,deprem,0
225,turk,0
225,##ey,4
225,enkaz,0
225,##altında,0
225,##yım,0
225,hata,1
225,##y,2
225,##de,0
225,##pr,0
225,##em,0
225,seferber,0
225,##lik,0
225,hata,0
225,##yy,0
225,##ardı,0
225,##m,0
225,##bek,0
225,##liyor,0
225,af,0
225,##ad,0
225,pr,0
225,##ay,0
225,##for,0
225,##tur,0
225,##key,0
225,af,0
225,##ad,0
225,[SEP],0
226,[CLS],1
226,dum,3
226,##lup,4
226,##ınar,4
226,mahallesi,4
226,şehit,4
226,ism,4
226,##ail,4
226,c,4
226,##ey,4
226,##han,4
226,sk,4
226,no,4
226,73,4
226,kahraman,1
226,##mara,2
226,##son,2
226,##iki,2
226,##sub,4
226,##at,2
226,ibr,5
226,##ahim,6
226,yiğit,6
226,göç,0
226,##ük,0
226,altında,0
226,kalan,0
226,var,0
226,paylaş,0
226,##alım,0
226,kahraman,1
226,##maraş,2
226,af,1
226,##ad,2
226,turk,3
226,##ey,4
226,enkaz,0
226,##altında,0
226,##yım,0
226,[SEP],0
227,[CLS],0
227,arkadaşlar,0
227,kuzen,0
227,##ime,0
227,ulaş,0
227,##amıyoruz,0
227,lütfen,0
227,duyu,0
227,##n,0
227,yer,0
227,diyar,1
227,##bak,2
227,##ır,2
227,eski,0
227,kütüphane,0
227,ber,4
227,##at,4
227,cami,4
227,##si,4
227,karşısında,0
227,##ymış,0
227,binası,0
227,lütfen,0
227,yaya,0
227,##lım,0
227,af,0
227,##ad,0
227,diyar,1
227,##bak,2
227,##ır,2
227,turk,3
227,##ey,4
227,o,3
227,##hal,0
227,seferber,0
227,##lik,0
227,[SEP],0
228,[CLS],1
228,lütfen,0
228,yaya,0
228,##lım,0
228,deprem,0
228,turk,0
228,##ey,0
228,o,0
228,##hal,0
228,af,0
228,##ad,0
228,af,1
228,##ada,2
228,##dı,2
228,##yaman,2
228,adı,1
228,##yaman,2
228,hel,3
228,##pt,4
228,##urk,4
228,##ey,4
228,adı,1
228,##yaman,2
228,merkez,0
228,yeni,3
228,mahalle,4
228,26,4
228,##37,4
228,##so,4
228,##ka,4
228,##k,4
228,muhtar,0
228,##lık,4
228,bitiş,0
228,##iğinde,0
228,çalış,0
228,ailesi,0
228,yardım,0
228,bekliyor,0
228,af,5
228,##adde,6
228,##pr,6
228,##em,6
228,[SEP],0
229,[CLS],0
229,hata,1
229,##y,2
229,oda,3
229,##başı,4
229,mahallesi,4
229,herkesin,0
229,yardıma,0
229,ihtiyacı,0
229,var,0
229,deprem,0
229,turk,0
229,##ey,0
229,enkaz,0
229,##altında,0
229,##yım,0
229,hata,1
229,##y,2
229,##de,0
229,##pr,0
229,##em,0
229,seferber,0
229,##lik,0
229,elbis,0
229,##tan,4
229,hata,1
229,##yy,0
229,##ardı,0
229,##m,0
229,##bek,0
229,##liyor,0
229,af,0
229,##ad,0
229,pr,0
229,##ay,0
229,##for,0
229,##tur,0
229,##key,0
229,kahraman,1
229,##maraş,2
229,deprem,0
229,##old,0
229,##u,0
229,hata,1
229,##y,2
229,turk,0
229,##ey,4
229,e,0
229,##arth,0
229,##qu,0
229,##ake,0
229,turk,0
229,##eye,0
229,##arth,0
229,##qu,0
229,##ake,0
229,e,0
229,##arth,0
229,##qu,0
229,##ake,0
229,turk,0
229,##ey,0
229,e,0
229,##arth,0
229,##qu,0
229,##ake,0
229,##tur,0
229,##key,0
229,[SEP],0
230,[CLS],0
230,alev,3
230,##ler,4
230,mahallesi,4
230,yav,4
230,##uz,4
230,aslan,4
230,apartman,4
230,##ının,4
230,yanındaki,0
230,köşe,0
230,apartman,0
230,atatürk,0
230,lisesi,0
230,arkası,0
230,ant,4
230,##ak,4
230,##ya,4
230,hata,1
230,##y,2
230,videoda,0
230,##ki,0
230,küçük,0
230,kızım,0
230,##ızın,0
230,bulunduğu,0
230,apartman,0
230,##ın,0
230,tam,0
230,konumu,0
230,lütfen,0
230,yaya,0
230,##lım,0
230,turk,0
230,##ey,0
230,af,0
230,##ad,0
230,hata,1
230,##y,2
230,ah,0
230,##bap,0
230,##hat,0
230,##ay,0
230,ah,0
230,##bap,0
230,aç,0
230,##ilya,0
230,##rd,0
230,##ım,0
230,çim,0
230,##er,0
230,turk,0
230,##ey,0
230,##hel,0
230,##p,0
230,[SEP],0
231,[CLS],0
231,adı,1
231,##yaman,2
231,bahçe,3
231,##lie,4
231,##vler,4
231,mahallesi,4
231,91,4
231,##9,4
231,sokak,4
231,acil,0
231,yardım,0
231,çok,0
231,sayıda,0
231,ölü,0
231,yaralı,0
231,##lar,0
231,varmış,0
231,af,0
231,##ad,0
231,yok,0
231,elektrik,0
231,yok,0
231,yardım,0
231,bekliyor,0
231,##lar,0
231,acil,0
231,müdahale,0
231,gerek,0
231,af,0
231,##ad,0
231,turk,3
231,##ey,4
231,deprem,0
231,oğ,5
231,##uz,6
231,##han,6
231,##ug,6
231,##ür,6
231,enkaz,0
231,##altında,0
231,##yım,0
231,[SEP],0
232,[CLS],0
232,hata,1
232,##y,2
232,ant,3
232,##ak,4
232,##ya,4
232,ceb,4
232,##rail,4
232,mahallesi,4
232,na,4
232,##to,4
232,sokak,4
232,enkaz,0
232,altında,0
232,tanıdık,0
232,##larımız,0
232,var,0
232,af,0
232,##ad,0
232,hala,0
232,ulaşma,0
232,##mış,0
232,enkaz,0
232,başında,0
232,arkadaşımız,0
232,z,5
232,##eyn,6
232,##ep,6
232,akarsu,6
232,ve,0
232,ailesi,0
232,bekliyor,0
232,battan,0
232,##iye,0
232,şu,0
232,yemek,0
232,hiç,0
232,bir,0
232,şey,0
232,yok,0
232,ne,0
232,olur,0
232,acil,0
232,yardım,0
232,050,0
232,##55,0
232,##29,0
232,##96,0
232,##51,0
232,af,0
232,##ad,0
232,##başkan,0
232,##lık,0
232,deprem,0
232,turk,3
232,##ey,4
232,o,3
232,##hal,4
232,hata,1
232,##ya,2
232,##fa,1
232,##d,2
232,[SEP],0
233,[CLS],6
233,hata,1
233,##yy,2
233,##ardı,0
233,##m,4
233,##bek,4
233,##liyor,4
233,eki,4
233,##n,4
233,mah,4
233,şehit,4
233,bilgi,4
233,##n,4
233,şok,4
233,no,4
233,##1,4
233,iç,4
233,##yapı,4
233,57,4
233,ant,4
233,##ak,4
233,##ya,4
233,il,5
233,##yas,6
233,ak,6
233,##kaya,6
233,eşi,0
233,gam,5
233,##ze,6
233,ak,6
233,##kaya,6
233,ve,0
233,oğulları,0
233,enkaz,0
233,altında,0
233,haber,0
233,alına,0
233,##mıyor,0
233,af,0
233,##ad,0
233,deprem,0
233,hata,1
233,##y,2
233,turk,3
233,##ey,4
233,enkaz,0
233,hata,1
233,##ya,2
233,##fa,1
233,##d,2
233,seferber,3
233,##lik,4
233,turk,3
233,##ey,4
233,enkaz,0
233,##altında,0
233,##yım,0
233,[SEP],0
234,[CLS],1
234,hata,1
234,##y,2
234,ant,3
234,##ak,4
234,##ya,4
234,deprem,0
234,yardım,0
234,turk,3
234,##ey,0
234,oğ,4
234,##uz,4
234,##han,4
234,##ug,4
234,##ür,4
234,hal,4
234,##ükle,4
234,##vent,4
234,hata,1
234,##y,2
234,##bel,0
234,##ediyesi,0
234,hata,1
234,##ya,2
234,##fa,0
234,##d,2
234,beden,0
234,öğretmeni,0
234,ne,5
234,##ci,6
234,##p,6
234,boz,6
234,##demir,6
234,eşi,0
234,çocuğu,0
234,binanın,0
234,altında,0
234,kalmıştır,0
234,allah,0
234,rızası,0
234,için,0
234,yardım,0
234,edin,0
234,müh,5
234,##emm,0
234,##ed,0
234,aşkına,0
234,yardım,0
234,edin,0
234,adresi,3
234,##saray,3
234,##kent,4
234,mah,4
234,rön,4
234,##esans,4
234,ap,4
234,ant,4
234,##ak,4
234,##ya,4
234,hata,1
234,##y,2
234,[SEP],0
235,[CLS],1
235,deprem,0
235,deprem,0
235,##adı,1
235,##yaman,2
235,af,1
235,##ad,2
235,af,1
235,##ada,2
235,##dı,2
235,##yaman,2
235,yardım,0
235,yardım,0
235,##çağ,0
235,##rı,0
235,##sı,0
235,turk,0
235,##ey,0
235,adı,1
235,##yaman,2
235,adı,3
235,##yaman,2
235,##val,0
235,##iliği,0
235,büyük,0
235,bir,0
235,bina,0
235,yık,0
235,##ıldı,0
235,binada,0
235,çok,0
235,sayıda,0
235,çocuk,0
235,var,0
235,sesler,0
235,geliyor,0
235,yardım,0
235,ulaşma,0
235,##mış,0
235,durum,0
235,çok,0
235,acil,0
235,la,0
235,mı,0
235,ay,5
235,##han,6
235,05,0
235,##44,0
235,##95,0
235,##10,0
235,##31,0
235,##4,0
235,sıra,3
235,##tu,4
235,##t,4
235,mah,4
235,41,4
235,##0,4
235,sk,4
235,adı,1
235,##yaman,2
235,merkez,0
235,ay,3
235,##han,4
235,apartman,4
235,##ı,4
235,[SEP],0
236,[CLS],0
236,aracın,0
236,içerisinde,0
236,mahsur,0
236,toplam,0
236,7,0
236,kişi,0
236,var,0
236,benzin,0
236,##leri,0
236,ve,0
236,yiyecekler,0
236,##i,0
236,yok,0
236,üş,0
236,##üyor,0
236,##lar,0
236,##yar,0
236,##dım,0
236,bekliyor,0
236,##lar,0
236,kahraman,1
236,##maraş,2
236,gök,3
236,##sun,4
236,büyük,4
236,##ki,4
236,##zi,4
236,##l,4
236,##cik,4
236,aşık,4
236,##lar,4
236,mahallesi,4
236,kahraman,1
236,##maraş,2
236,deprem,0
236,enkaz,0
236,turk,0
236,##ey,0
236,acil,0
236,af,0
236,##ad,0
236,hal,0
236,##ükle,0
236,##vent,0
236,p,0
236,##que,0
236,##enn,0
236,oğ,5
236,##uz,6
236,##han,6
236,##ug,6
236,##ür,6
236,[SEP],0
237,[CLS],0
237,gül,5
237,##istan,6
237,renkli,6
237,##oz,6
237,baba,0
237,adı,0
237,ali,5
237,##abi,0
237,adı,0
237,veli,5
237,ve,0
237,bir,0
237,de,0
237,annesi,0
237,ile,0
237,beraber,0
237,ilk,0
237,deprem,0
237,##den,0
237,beri,0
237,düşünülüyor,0
237,mend,3
237,##ere,4
237,##s,4
237,mah,4
237,ve,4
237,##yse,4
237,##l,4
237,karan,4
237,##i,4
