,Tweets,Class
335,adıyaman mehmet akif mahallesi saadet apartmanı çökmüş yardım edin yardım istiyorlar turkey hatay deprem enkazaltındayım enkaz kahramanmaraş afad yayılması lazım son dakika acil 0417 deprem depremadana depremhatay afadbaşkanlık depremdairesi afad afaddeprem,1
336,açııll lütfen yarım edin general şükrü kanatlı mahallesi nehir apt aşı kenarı hatay arkadaşımız göçük altında aile ile beraber lütfen yardım edin hatay afad depremoldu deprem earthquake oğuzhanugür depremdairesi afadbaşkanlık,1
337,açııll lütfen yarım edin general şükrü kanatlı mahallesi nehir apt aşı kenarı hatay arkadaşımız göçük altında aile ile beraber lütfen yardım edin kimseden haber alamıyoruz hatay afad depremoldu deprem earthquake oğuzhanugür depremdairesi afadbaşkanlık,1
338,açııll lütfen yarım edin general şükrü kanatlı mahallesi nehir apt aşı kenarı hatay arkadaşımız göçük altında aile ile beraber lütfen yardım edin hatay afad depremoldu deprem earthquake oğuzhanugür depremdairesi afadbaşkanlık,1
339,yardım çağrısı kahramanmaraş milli eğitim caddesi ışıkların dibindeki otelin yani abim yengem ve halamdan haber alamıyoruz deprem hatay kahramanmaraş gaziantep malatya afad mersındeprem acil earthquake kayseri şanlıurfa mersin adana adanadeprem,1
340,yardım çağrısı kahramanmaraş milli eğitim caddesi ışıkların dibindeki otelin yani abim yengem ve halamdan haber alamıyoruz deprem hatay kahramanmaraş gaziantep malatya afad mersındeprem acil earthquake kayseri şanlıurfa mersin adana adanadeprem,1
341,açııll lütfen yarım edin general şükrü kanatlı mahallesi nehir apt aşı kenarı hatay arkadaşımız göçük altında aile ile beraber lütfen yardım edin hatay afad depremoldu deprem earthquake oğuzhanugür depremdairesi afadbaşkanlık,1
342,adres hatay antakya şehit özen karakolu karşısı earthquake hatay deprem afad adıyaman adana turkey,1
343,ergen paşa mahallesi 15 sokak bilgin apartmanı antakya hatay annem bu adreste göçük altında bu adrese acil yardım lazım ulaşabilenler lütfen yardımcı olun deprem hatay gaziantep afad acil earthquake kayseri adana şanlıurfa,1
344,hatay kırıkhan askerlik şubesinden haberi olan var mı bir arkadaşım orada askerlik yapıyor deprem hatay afad earthquake acil,1
345,haluktalar adıyaman alınası mah 1207 sk kanarya apt a blok no 9 enkaz altında sevdiklerim yardım bekliyoruz deprem adıyaman acil afad earthquake acil adıyamanbeltr adıyamanaşhm adyu2006 adıyamanmem ebkryldrm1 tskgnkur tc_içişleri emniyetim,1
346,malaysemih dumlupınar mah profesör muammer aksoy cad dingiller apt c blok no10 hatayışkenderun arkadaşımdan haber alamıyoruz bu binadan haberi olan varsa biri bir şey yazsın ne olur ismi mert öztoprak hatay hataydeprem deprem afad türkiye gaziantep malatya earthquake acil,1
347,yardım çağrısı kahramanmaraş milli eğitim caddesi ışıkların dibindeki otelin yani abim yengem ve halamdan haber alamıyoruz deprem hatay kahramanmaraş gaziantep malatya afad mersındeprem acil earthquake kayseri şanlıurfa mersin adana adanadeprem,1
348,acil durum turgut reis zey cd 02200 adıyaman merkezadıyaman türkiye adıyaman deprem afad acil earthquake deprem açilyardım,1
349,bağkur evleri ata sokak besni adıyaman deprem kahramanmaraş gaziantep adıyaman afad afadadıyaman earthquake afadbaşkanlık oğuzhanugür,1
350,kahramanmaraş hayrullah mahallesi malik ejder caddesi melike hanım apartmanı kat no10 göçük altındalar depremoldu afad kahramanmaraş kahramanmaraş deprem earthquake,1
351,sazibey mahallesi stat caddesi elifbıke apartmanı kat 4 daire 21 onikisubatkahramanmaraş arkadaşımın ailesinden haber alamıyoruz saatlerdir haber bekliyoruz deprem kahramanmaraş maraş afad earthquake acil,1
352,hatay antakya armutlu petrol karşısı 2 kuzenim 4 saattir enkaz altında acil yardım acil earthquake hatay depremhatay gaziantep kahramanmarasdeprem acil afad,1
353,ayşe mehmet polat sitesi 5 saattir göçük altında lütfen destek ekip gönderin atatürk mahallesi 127 nolu cadde ayşe mehmet polat sitesi gaziantepşehitkamil afad afadbaşkanlık afadgaziantep depremdairesi acil deprem gaziantep kahramanmaraş hatay earthquake,1
354,yardım çağrısı kahramanmaraş milli eğitim caddesi ışıkların dibindeki otelin yani abim yengem ve halamdan haber alamıyoruz deprem hatay kahramanmaraş gaziantep malatya afad mersındeprem acil earthquake kayseri şanlıurfa mersin adana adanadeprem,1
355,adıyaman merkez mehmet inan camii karşısı no40 zey caddesi acil yardım deprem adıyaman depremadıyaman yardım afad acil göçük enkaz sondakika afadlardım earthquake acil,1
356,hatayantakya kışla saray mahallesi inönü caddesi arkadaşlarım ve aileleri enkaz altında lütfen yardım deprem hatay afad acil earthquake kayseri,1
357,sarıgazi mahallesi tuna sokak hatay belen deprem hatay malatya afad kahramanmaraş acil earthquake şanlıurfa,1
358,acil kahramanmaraş ebrar sitesi selam apartmanihalam eniştem ve kuzenim den haber alamıyoruz apartmanlardan bilgisi olan varsa haber verebilir misiniz lütfen deprem kahramanmarasdeprem earthquake afad enkazbilgisi turkey kahramanmaraş,1
359,alnıopüleşitivt dumlupınar mah profesör muammer aksoy cad dingiller apt c blok no10 hatayışkenderun arkadaşımdan haber alamıyoruz bu binadan haberi olan varsa biri bir şey yazsın ne olur ismi mert öztoprak hatay hataydeprem deprem afad türkiye gaziantep malatya earthquake acil,1
360,ali taşı mah 1248 şok umut yapı koop b blok bina da akrabalarım var sesler geliyor ekip istiyoruz afadbaşkanlık afadadıyaman afad turkey deprem adıyaman,1
361,iskenderun sahilinde pirireis mahallesi yaşardoğu caddesinde eda apartmanı yıkıldı enkaz altında küçük çocuklar var lütfen acil yardım edin hatay deprem earthquake afadtürkiye afadhatay afaddeprem afadbaşkanlık,1
362,yardım çağrısı kahramanmaraş milli eğitim caddesi ışıkların dibindeki otelin yani abim yengem ve halamdan haber alamıyoruz deprem hatay gaziantep malatya afad mersındeprem acil earthquake kayseri şanlıurfa mersin adana,1
363,kahramanmaraş mercimektepe mahallesi hisar apartmanı yıkıldı hala yardım gitmedi çok acil lütfen yardım kahramanmaraş afad acil yardım earthquake,1
364,gaziantep ıslahiye 5 kişilik bir aile enkaz da kaldı hasan polat ve ailesi siemens kavşağı hatay malatya şanlıurfa acil afad islahiye kahramanmaraş afad earthquake lütfen yardım edin enkaz altındalar sesleri geliyor,1
365,acil yardım hatayantakya akasya mahallesi ayşe fitnat ortaokulunun civarında yıkılan bir bina var enkaz altında kalanların sesi geliyor acil yardım lazım depremoldu afad hatay antakya earthquake afadbaşkanlık gaziantep malatya deprem,1
366,emeksiz girişi emeksiz alt geçit turgut temelli caddesi çevre yolu civarı niyazi mısri civarı palancı otel güzergahı malatya adı atlas gri british çipi var görenler lütfen acilen haber versin malatya deprem malatya afad earthquake deprem hatay gaziantep acil,1
367,cumhuriyet mahallesi atatürk caddesi no112 hatay kırıkhan esra bilkaya ulaşamıyoruz ne olur yardım edin deprem kahramanmaraş gaziantep hatay malatya afad earthquake,1
368,acil yardım hatayantakya akasya mahallesi ayşe fitnat ortaokulunun civarında yıkılan bir bina var enkaz altında kalanların sesi geliyor acil yardım lazım depremoldu afad hatay antakya earthquake afadbaşkanlık gaziantep malatya kahramanmaraş sondakika,1
369,ibrahimli özikizler künefe karşısı bina komple çökmüş durumda çok sayıda yaralı ve ölü var yardıma gelebilecek olan varsa bekleriz gül_davut afadbaşkanlık depremdairesi antep deprem artçı gaziantep afad earthquake şahinbeysel şehitkamilsel,1
370,mevlana halit mahallesi urfa bulvarı dış kapı no 59 serin 2 apartmanı b blok kat 4 no15 bağlardiyarbakır serpil tokdemir göçük altında olabilir acil yardım enkazaltındayım diyarbakır turkey enkazaltındayım afad acil,1
371,ergen paşa mahallesi 15 sokak bilgin apartmanı antakya hatay annem bu adreste göçük altında bu adrese acil yardım lazım ulaşabilenler lütfen yardımcı olun deprem hatay gaziantep afad acil earthquake kayseri adana şanlıurfa,1
372,heryanimhain dumlupınar mah profesör muammer aksoy cad dingiller apt c blok no10 hatayışkenderun arkadaşımdan haber alamıyoruz bu binadan haberi olan varsa biri bir şey yazsın ne olur ismi mert öztoprak hatay hataydeprem deprem afad türkiye gaziantep malatya earthquake acil,1
373,altınşehir bahçeşehir sitesi 1 adıyaman enkaz altında halamlar var burası adıyaman lütfen arkadaşıma yardımcı olun acil deprem earthquake adıyaman afad gaziantep,1
374,maraş azerbaycan bulvarı üzerinde apartmanın adını bilmiyorum ayşe yalım mustafa yalımdan haber alamıyoruz saatlerdir lütfen yardımcı olun afad deprem kahramanmaraş malatya mersındeprem acil earthquake adanadeprem hatay deprem afad afadbaşkanlık depremdairesi,1
375,kahramanmaraş arıkan otelin durumu hakkında bilgisi olan varsa bana ulaşabilir mi arkadaşımızın iş arkadaşları bu otelde haber alınamıyor deprem kahramanmaraş earthquake depremioldu yardım afad afaddeprem depremgaziantep deprem,1
376,lütfen yayalım kahramanmaraş 33027 sokak hayrullah mahallesi didem apartmanı deprem hatay kahramanmaraş gaziantep malatya afad mersındeprem acil earthquake şanlıurfa mersin adana kahramanmaraş deprem,1
377,acil yardım hatayantakya akasya mahallesi ayşe fitnat ortaokulunun civarında yıkılan bir bina var enkaz altında kalanların sesi geliyor acil yardım lazım depremoldu afad hatay antakya earthquake afadbaşkanlık gaziantep malatya kahramanmaraş,1
378,acil yardım hatayantakya akasya mahallesi ayşe fitnat ortaokulunun civarında yıkılan bir bina var enkaz altında kalanların sesi geliyor acil yardım lazım depremoldu afad hatay antakya earthquake afadbaşkanlık gaziantep malatya,1
379,antakya ürgenpaşa mahallesi 3126sokak murat apartmanı hrt medya karşısı 05423279321 berkay aslan yardımelin deprem hatay adıyaman urfa malatya afad acil harp deprem earthquake acil yayalım lütfen yayalım paylaşalım,1
380,arkadaşımın ailesi göçük altında lütfen yardım edin general şükrü kanatlı mahallesi cemali caddesi onur apartmanı stadyum karşısı göçük altındalar yardım edin hatayantakya turkey hataydeprem hatay deprem afad acil,1
381,dumlupınar mah profesör muammer aksoy cad dingiller apt c blok no10 hatayışkenderun arkadaşımdan haber alamıyoruz bu binadan haberi olan varsa biri bir şey yazsın ne olur ismi mert öztoprak hatay hataydeprem deprem afad türkiye gaziantep malatya earthquake acil,1
382,kahramanmaraş 33027 sokak hayrullah mahallesi didem apartmanı deprem kahramanmaraş hatay gaziantep malatya afad acil earthquake,1
383,kuzenim ve teyzem kurtarılmayı bekliyor telefonlarına ulaşamıyoruz haber alabilen varsa lütfen yardım etsin sümeyye kanişli ve feray kanişli özalper iç kapı turgut özal blv no 13 dno 11 44100 yeşilyurtmalatya deprem afadmalatya afad earthquake,1
384,yurt mah barış manço bulvarı no 44 tutar yapı sitesi c blok k 35 adana acil afad gaziantep hatay deprem türkiye turkey sondakika,1
385,antakya alevler mh rüzgar sk azim apartmanı yardım edin afadbaşkanlık deprem hatay afad acil şanlıurfa malatya kahramanmaraş earthquake,1
386,antakya odabaşı atatürk bulvarı ahmet gürses apt bu adresi yayar mısınız komşumuza ulaşamıyoruz deprem hatay afad earthquake,1
387,yardım çağrısı adıyamangölbaşı öztekin apartmanında yakın olanlar acil yardım yardım çağrısı adana yurt mahallesi 71477 sokak eray apt kat lütfen yardım deprem afad acil hatay kahramanmaraş gaziantep malatya kayseri earthquake,1
388,adıyaman çelikhan karaçayır köyü herkes enkaz altında yardım bekliyor ne olur yardım edin turkey deprem kahramanmaraş afad,1
389,bahçelievler fatih ilkokulu karşısı uzman kırtasiyenin olduğu bayramoğlu apartmanı yeğenim göçük altında kübra kiraz mustafa kiraz deprem afad kahramanmaraş acil earthquake afadkahramanmaraş deprem,1
390,ayşe mehmet polatlı sitesi kötü durumda şu an destek gerek gaziantep şehitkamil deprem afad acil earthquake afadbaşkanlık afadgaziantep depremdairesi emniyetim,1
391,maraş azerbaycan bulvarı üzerinde apartmanın adını bilmiyorum ayşe yalım mustafa yalımdan haber alamıyoruz saatlerdir lütfen yardımcı olun afad deprem kahramanmaraş malatya mersındeprem acil earthquake adanadeprem hatay deprem afad afadbaşkanlık depremdairesi,1
392,adıyaman yeşilyurt mahallesi a101 arkasındaki bina çökmüş lütfen yardım edin afadbaşkanlık depremdairesi deprem adıyaman earthquake afadadıyaman adıyaman ahbap,1
393,yardım edin yardım istiyorlar turkey hatay deprem enkazaltındayım enkaz kahramanmaraş afad adıyaman boybeyi mah adresi tam söyleyemeden telefonu kapandı mahalleyi söyledi sadece yardım edin,1
394,emek mahallesi cumhuriyet caddesi umut apartmanı a blok antakya hatay yakın olanlar bakabilir mi enkaz altında insanlar var hatay deprem afad acil earthquake,1
395,barbaros hayrettin karapınar cd no51 02040 adıyaman merkezadıyaman türkiye afad deprem adıyaman yardımelin türkiyedeprem earthquake adıyamanvaliliği afaddeprem afadadıyaman,1
396,alınası mah 1207 sk kanarya apt a blok no 9 enkaz altında sevdiklerim yardım bekliyoruz deprem adıyaman acil afad earthquake acil adıyamanbeltr adıyamanaşhm adyu2006 adıyamanmem ebkryldrm1 tskgnkur tc_içişleri emniyetim adıyamanemniyet afaddeprem,1
397,yardım edin yardım istiyorlar turkey hatay deprem enkazaltındayım enkaz kahramanmaraş afad earthquake ülgen paşa mah 3126 sokak,1
398,kahramanmaraş dulkadiroğlu ilçesi kayabaşı mahallesi vakıf tarla caddesi mevlütoğlu apartmanı kimseden haber alınamıyor lütfen yardım edin deprem kahramanmaraş afad acil earthquake deprem halüklevent,1
399,ergen paşa mahallesi 75 yıl bulvarı melis antakya hatay hasarlı fakat yıkılmamış bina içeride insanlar varlütfen yardımacıl hatay deprem saat 0417 enkazaltındayım deprem turkey hatay afad haarp,1
400,antakya ürgenpaşa mahallesi 12 sokak dünya apartmanı kalp ve tansiyon hastası ailemizden haber alamıyoruz bilgisi olan varsa yazabilir mi lütfen depremoldu hatay deprem acil earthquake afad,1
401,clarin hotel yani birgül sitesi kat 7 numaralı dairede kalan arkadaşımın ailesine ulaşılamıyor acil bildirelim kahramanmaraş afad acil earthquake kahramanmaraş,1
402,antakya atatürk bulvarı üzerinde kavaslı battı çıktısının olduğu yerde kardeşler kırtasiyenin de altında olduğu aşı apartmanı çökmüş 5 katta yılmaz özfırat ve kemal bey soyadı bilinmiyor mahsur kalmış durumda deprem acil afad earthquake,1
403,yenimahalle 69 sokak parlak inşaat apartmanı hassa hatay pazar alanı bim market üstü yetişkin ve bebeği enkaz altında afad earthquake afaddeprem afadhatay deprem,1
404,oğuzhanugür yakınımıza ulaşamıyoruz adı emin uysun adıyaman grand isa hotelde kalıyordu bilgisi olan gidebilen görebilen ulaşabilir mi deprem adıyaman enkazaltındayım earthquake afadadıyaman,1
405,pirireyiş mahallesi eda apartmanı iskenderun yıkılmış acil yardım bekleniyor enkaz altında kalan çok sayıda vatandaş var acil iskenderun afad acil earthquake deprem polis iskenderunaktif hataypress hataypressnet,1
406,iskenderun inönü okulunun karşısında büyük çarşı işhanında olan yakınımızdan haber alamıyoruz arkadaşımızın babasından hiçbir şekilde haber alamıyoruz lütfen acil deprem depremhatay hatay afad acil earthquake earthquaketurkey iskenderun,1
